BioSample,Assembly ,variants,Assembly Level,Host Source,Country,Continent,Year,MLST
SAMN39950629,GCA_042917565.1,blaOXA-244,Contig,Human,Netherlands,Europe,2023,131
SAMN39950666,GCA_042918585.1,blaOXA-244,Contig,Human,Netherlands,Europe,2023,58
SAMN39950530,GCA_042918765.1,blaOXA-244,Contig,Human,Netherlands,Europe,2023,13730
SAMN39950542,GCA_042918805.1,blaOXA-244,Contig,Human,Netherlands,Europe,2023,167
SAMN39950600,GCA_042918955.1,blaOXA-244,Contig,Human,Netherlands,Europe,2023,131
SAMN39950689,GCA_042919195.1,blaOXA-244,Contig,Human,Netherlands,Europe,2023,4450
SAMN39950430,GCA_042921095.1,blaOXA-244,Contig,Human,Netherlands,Europe,2022,131
SAMN39950473,GCA_042929145.1,blaOXA-244,Contig,Human,Netherlands,Europe,2023,69
SAMN39950625,GCA_042930505.1,blaOXA-244,Contig,Human,Netherlands,Europe,2023,13730
SAMN39950684,GCA_042931855.1,blaOXA-244,Contig,Human,Netherlands,Europe,2023,10
SAMN39950605,GCA_042942275.1,blaOXA-244,Contig,Human,Netherlands,Europe,2023,38
SAMEA115553422,GCA_043326655.1,blaOXA-244,Contig,Human,Netherlands,Europe,2018,10
SAMEA115892111,GCA_043515735.1,blaOXA-244,Contig,Human,Netherlands,Europe,2019,38
SAMEA115553408,GCA_044201455.1,blaOXA-244,Contig,Human,Netherlands,Europe,2018,5051
SAMN41521438,GCA_040015555.1,blaOXA-48,Contig,Human,Netherlands,Europe,2018,648
SAMN39950550,GCA_042914695.1,blaOXA-48,Contig,Human,Netherlands,Europe,2023,11672
SAMN39950507,GCA_042921155.1,blaOXA-48,Contig,Human,Netherlands,Europe,2023,11672
SAMN39950635,GCA_042930775.1,blaOXA-48,Contig,Human,Netherlands,Europe,2023,131
SAMN35621341,GCA_031852295.1,blaOXA-48,Complete Genome,Human,Netherlands,Europe,2021,127
SAMN35621340,GCA_031852315.1,blaOXA-48,Complete Genome,Human,Netherlands,Europe,2021,127
SAMN35621337,GCA_031852335.1,blaOXA-48,Complete Genome,Human,Netherlands,Europe,2020,127
SAMN35621336,GCA_031852355.1,blaOXA-48,Complete Genome,Human,Netherlands,Europe,2020,127
SAMN41521486,GCA_040011275.1,blaOXA-48,Contig,Human,Netherlands,Europe,2016,2608
SAMN41521466,GCA_040011355.1,blaOXA-48,Contig,Human,Netherlands,Europe,2015,38
SAMN41521461,GCA_040011395.1,blaOXA-48,Contig,Human,Netherlands,Europe,2018,38
SAMN41521485,GCA_040011475.1,blaOXA-48,Contig,Human,Netherlands,Europe,2016,141
SAMN41521475,GCA_040011715.1,blaOXA-48,Contig,Human,Netherlands,Europe,2012,453
SAMN41521460,GCA_040011815.1,blaOXA-48,Contig,Human,Netherlands,Europe,2017,10
SAMN41521452,GCA_040011875.1,blaOXA-48,Contig,Human,Netherlands,Europe,2015,453
SAMN41521490,GCA_040012055.1,blaOXA-48,Contig,Human,Netherlands,Europe,2011,162
SAMN41521494,GCA_040012095.1,blaOXA-48,Contig,Human,Netherlands,Europe,2011,88
SAMN41521496,GCA_040012115.1,blaOXA-48,Contig,Human,Netherlands,Europe,2011,88
SAMN41521445,GCA_040012275.1,blaOXA-48,Contig,Human,Netherlands,Europe,2014,38
SAMN41521433,GCA_040015485.1,blaOXA-48,Contig,Human,Netherlands,Europe,2016,38
SAMN41521430,GCA_040015655.1,blaOXA-48,Contig,Human,Netherlands,Europe,2015,144
SAMN41521426,GCA_040015795.1,blaOXA-48,Contig,Human,Netherlands,Europe,2014,Unknown
SAMN41521421,GCA_040015815.1,blaOXA-48,Contig,Human,Netherlands,Europe,2020,58
SAMN39950560,GCA_042916055.1,blaOXA-48,Contig,Human,Netherlands,Europe,2023,398
SAMN39950516,GCA_042917505.1,blaOXA-48,Contig,Human,Netherlands,Europe,2023,Unknown
SAMN39950505,GCA_042918215.1,blaOXA-48,Contig,Human,Netherlands,Europe,2023,127
SAMN39950637,GCA_042918505.1,blaOXA-48,Contig,Human,Netherlands,Europe,2023,127
SAMN39950652,GCA_042918525.1,blaOXA-48,Contig,Human,Netherlands,Europe,2023,410
SAMN39950669,GCA_042918565.1,blaOXA-48,Contig,Human,Netherlands,Europe,2023,155
SAMN39950688,GCA_042919155.1,blaOXA-48,Contig,Human,Netherlands,Europe,2023,127
SAMN39950567,GCA_042919925.1,blaOXA-48,Contig,Human,Netherlands,Europe,2023,58
SAMN39950583,GCA_042929425.1,blaOXA-48,Contig,Human,Netherlands,Europe,2023,1598
SAMN39950518,GCA_042929965.1,blaOXA-48,Contig,Human,Netherlands,Europe,2023,127
SAMN39950517,GCA_042929975.1,blaOXA-48,Contig,Human,Netherlands,Europe,2023,Unknown
SAMN39950521,GCA_042930225.1,blaOXA-48,Contig,Human,Netherlands,Europe,2023,Unknown
SAMN39950636,GCA_042930895.1,blaOXA-48,Contig,Human,Netherlands,Europe,2023,127
SAMN39950660,GCA_042931315.1,blaOXA-48,Contig,Human,Netherlands,Europe,2023,38
SAMN39950449,GCA_042931585.1,blaOXA-48,Contig,Human,Netherlands,Europe,2022,1
SAMEA115553196,GCA_043373415.1,blaOXA-48,Contig,Human,Netherlands,Europe,2018,46
SAMEA13657374,GCA_043628705.1,blaOXA-48,Contig,Human,Netherlands,Europe,2019,5552
SAMEA13657375,GCA_043628725.1,blaOXA-48,Contig,Human,Netherlands,Europe,2019,5552
SAMEA13657373,GCA_043628765.1,blaOXA-48,Contig,Human,Netherlands,Europe,2019,5552
SAMEA115553493,GCA_044045925.1,blaOXA-48,Contig,Human,Netherlands,Europe,2018,127
SAMN39950457,GCA_042914935.1,blaOXA-484,Contig,Human,Netherlands,Europe,2023,2851
SAMN04158294,GCA_003813145.1,blaOXA-48,Complete Genome,Human,Norway,Europe,2012,405
SAMEA111436046,GCA_025874985.1,blaOXA-484,Contig,Human,Norway,Europe,2021,410
SAMEA111435845,GCA_025878985.1,blaOXA-484,Contig,Human,Norway,Europe,2018,167
SAMN42934558,GCA_041078715.1,blaOXA-244,Contig,Human,Poland,Europe,2023,410
SAMN42934515,GCA_041077995.1,blaOXA-244,Contig,Human,Poland,Europe,2019,69
SAMN42934561,GCA_041078005.1,blaOXA-244,Contig,Human,Poland,Europe,2023,13730
SAMN42934568,GCA_041078035.1,blaOXA-244,Contig,Human,Poland,Europe,2023,38
SAMN42934550,GCA_041078055.1,blaOXA-244,Contig,Human,Poland,Europe,2023,58
SAMN42934567,GCA_041078075.1,blaOXA-244,Contig,Human,Poland,Europe,2023,10
SAMN42934564,GCA_041078105.1,blaOXA-244,Contig,Human,Poland,Europe,2023,38
SAMN42934559,GCA_041078115.1,blaOXA-244,Contig,Human,Poland,Europe,2023,2178
SAMN42934563,GCA_041078195.1,blaOXA-244,Contig,Human,Poland,Europe,2023,10
SAMN42934556,GCA_041078205.1,blaOXA-244,Contig,Human,Poland,Europe,2023,38
SAMN42934547,GCA_041078215.1,blaOXA-244,Contig,Human,Poland,Europe,2023,58
SAMN42934546,GCA_041078275.1,blaOXA-244,Contig,Human,Poland,Europe,2023,58
SAMN42934542,GCA_041078295.1,blaOXA-244,Contig,Human,Poland,Europe,2023,38
SAMN42934541,GCA_041078315.1,blaOXA-244,Contig,Human,Poland,Europe,2023,38
SAMN42934530,GCA_041078335.1,blaOXA-244,Contig,Human,Poland,Europe,2022,167
SAMN42934543,GCA_041078345.1,blaOXA-244,Contig,Human,Poland,Europe,2023,58
SAMN42934538,GCA_041078355.1,blaOXA-244,Contig,Human,Poland,Europe,2023,38
SAMN42934534,GCA_041078395.1,blaOXA-244,Contig,Human,Poland,Europe,2023,38
SAMN42934536,GCA_041078415.1,blaOXA-244,Contig,Human,Poland,Europe,2023,38
SAMN42934537,GCA_041078425.1,blaOXA-244,Contig,Human,Poland,Europe,2023,38
SAMN42934529,GCA_041078435.1,blaOXA-244,Contig,Human,Poland,Europe,2022,167
SAMN42934532,GCA_041078445.1,blaOXA-244,Contig,Human,Poland,Europe,2023,10
SAMN42934533,GCA_041078495.1,blaOXA-244,Contig,Human,Poland,Europe,2023,131
SAMN42934566,GCA_041078515.1,blaOXA-244,Contig,Human,Poland,Europe,2023,38
SAMN42934565,GCA_041078535.1,blaOXA-244,Contig,Human,Poland,Europe,2023,38
SAMN42934573,GCA_041078545.1,blaOXA-244,Contig,Human,Poland,Europe,2023,58
SAMN42934572,GCA_041078555.1,blaOXA-244,Contig,Human,Poland,Europe,2023,361
SAMN42934571,GCA_041078565.1,blaOXA-244,Contig,Human,Poland,Europe,2023,69
SAMN42934570,GCA_041078615.1,blaOXA-244,Contig,Human,Poland,Europe,2023,69
SAMN42934555,GCA_041078635.1,blaOXA-244,Contig,Human,Poland,Europe,2023,38
SAMN42934562,GCA_041078645.1,blaOXA-244,Contig,Human,Poland,Europe,2023,38
SAMN42934560,GCA_041078655.1,blaOXA-244,Contig,Human,Poland,Europe,2023,361
SAMN42934569,GCA_041078685.1,blaOXA-244,Contig,Human,Poland,Europe,2023,38
SAMN42934549,GCA_041078735.1,blaOXA-244,Contig,Human,Poland,Europe,2023,58
SAMN42934557,GCA_041078745.1,blaOXA-244,Contig,Human,Poland,Europe,2023,38
SAMN42934554,GCA_041078775.1,blaOXA-244,Contig,Human,Poland,Europe,2023,38
SAMN42934553,GCA_041078785.1,blaOXA-244,Contig,Human,Poland,Europe,2023,10
SAMN42934548,GCA_041078815.1,blaOXA-244,Contig,Human,Poland,Europe,2023,58
SAMN42934552,GCA_041078835.1,blaOXA-244,Contig,Human,Poland,Europe,2023,38
SAMN42934544,GCA_041078845.1,blaOXA-244,Contig,Human,Poland,Europe,2023,38
SAMN42934551,GCA_041078855.1,blaOXA-244,Contig,Human,Poland,Europe,2023,58
SAMN42934535,GCA_041078875.1,blaOXA-244,Contig,Human,Poland,Europe,2023,38
SAMN42934545,GCA_041078915.1,blaOXA-244,Contig,Human,Poland,Europe,2023,58
SAMN42934540,GCA_041078935.1,blaOXA-244,Contig,Human,Poland,Europe,2023,2346
SAMN42934514,GCA_041078955.1,blaOXA-244,Contig,Human,Poland,Europe,2019,38
SAMN42934517,GCA_041078965.1,blaOXA-244,Contig,Human,Poland,Europe,2020,38
SAMN42934539,GCA_041078975.1,blaOXA-244,Contig,Human,Poland,Europe,2023,38
SAMN42934513,GCA_041079015.1,blaOXA-244,Contig,Human,Poland,Europe,2017,38
SAMN42934531,GCA_041079035.1,blaOXA-244,Contig,Human,Poland,Europe,2023,38
SAMN42934528,GCA_041079045.1,blaOXA-244,Contig,Human,Poland,Europe,2022,38
SAMN42934526,GCA_041079055.1,blaOXA-244,Contig,Human,Poland,Europe,2021,38
SAMN42934522,GCA_041079095.1,blaOXA-244,Contig,Human,Poland,Europe,2021,224
SAMN42934527,GCA_041079105.1,blaOXA-244,Contig,Human,Poland,Europe,2022,167
SAMN42934525,GCA_041079135.1,blaOXA-244,Contig,Human,Poland,Europe,2021,442
SAMN42934524,GCA_041079145.1,blaOXA-244,Contig,Human,Poland,Europe,2021,3541
SAMN42934523,GCA_041079175.1,blaOXA-244,Contig,Human,Poland,Europe,2021,131
SAMN42934516,GCA_041079185.1,blaOXA-244,Contig,Human,Poland,Europe,2019,38
SAMN42934518,GCA_041079215.1,blaOXA-244,Contig,Human,Poland,Europe,2020,38
SAMN42934519,GCA_041079225.1,blaOXA-244,Contig,Human,Poland,Europe,2020,38
SAMN42934521,GCA_041079245.1,blaOXA-244,Contig,Human,Poland,Europe,2021,361
SAMN42934520,GCA_041079275.1,blaOXA-244,Contig,Human,Poland,Europe,2020,38
SAMN45114940,GCA_045799235.1,blaOXA-181,Contig,Human,France,Europe,2018,410
SAMN45114955,GCA_045799535.1,blaOXA-181,Contig,Human,France,Europe,2019,2659
SAMN45114942,GCA_045799935.1,blaOXA-181,Contig,Human,France,Europe,2018,410
SAMN45114994,GCA_045800195.1,blaOXA-181,Contig,Human,France,Europe,2020,410
SAMN45114907,GCA_045800965.1,blaOXA-181,Contig,Human,France,Europe,2016,410
SAMN41537886,GCA_040014815.1,blaOXA-181,Contig,Human,France,Europe,2020,448
SAMN45114959,GCA_045799035.1,blaOXA-181,Contig,Human,France,Europe,2019,46
SAMN45114961,GCA_045799045.1,blaOXA-181,Contig,Human,France,Europe,2020,410
SAMN45114987,GCA_045799215.1,blaOXA-181,Contig,Human,France,Europe,2018,940
SAMN45114982,GCA_045799245.1,blaOXA-181,Contig,Human,France,Europe,2019,205
SAMN45114989,GCA_045799435.1,blaOXA-181,Contig,Human,France,Europe,2020,8489
SAMN45114988,GCA_045799475.1,blaOXA-181,Contig,Human,France,Europe,2020,448
SAMN45114925,GCA_045800155.1,blaOXA-181,Contig,Human,France,Europe,2018,940
SAMN45114968,GCA_045800335.1,blaOXA-181,Contig,Human,France,Europe,2020,8346
SAMN45114920,GCA_045800755.1,blaOXA-181,Contig,Human,France,Europe,2017,349
SAMN45114914,GCA_045800835.1,blaOXA-181,Contig,Human,France,Europe,2016,349
SAMN45114915,GCA_045800845.1,blaOXA-181,Contig,Human,France,Europe,2016,448
SAMN42390532,GCA_041077785.1,blaOXA-48,Contig,Human,Russia,Europe,2019,Unknown
SAMN42390530,GCA_041077835.1,blaOXA-48,Contig,Human,Russia,Europe,2019,361
SAMN42390531,GCA_041077845.1,blaOXA-48,Contig,Human,Russia,Europe,2019,Unknown
SAMEA117693677,GCA_048050095.1,blaOXA-244,Contig,Human,Slovakia,Europe,2024,442
SAMEA116822488,GCA_964338715.1,blaOXA-244,Contig,Human,Slovakia,Europe,2024,501
SAMEA117070984,GCA_964339345.1,blaOXA-244,Contig,Human,Slovakia,Europe,2024,131
SAMEA117473794,GCA_964417415.1,blaOXA-244,Contig,Human,Slovakia,Europe,2024,501
SAMN46910299,GCA_048238775.1,blaOXA-181,Contig,Human,Slovenia,Europe,2024,940
SAMN46910533,GCA_048243105.1,blaOXA-244,Contig,Human,Slovenia,Europe,2024,617
SAMN46910464,GCA_048408065.1,blaOXA-244,Contig,Human,Slovenia,Europe,2024,617
SAMN46910586,GCA_048213315.1,blaOXA-244,Contig,Human,Slovenia,Europe,2024,131
SAMN46910152,GCA_048214885.1,blaOXA-244,Contig,Human,Slovenia,Europe,2024,13730
SAMN46910171,GCA_048215565.1,blaOXA-244,Contig,Human,Slovenia,Europe,2024,58
SAMN46910038,GCA_048215655.1,blaOXA-244,Contig,Human,Slovenia,Europe,2024,3541
SAMN46910265,GCA_048215875.1,blaOXA-244,Contig,Human,Slovenia,Europe,2024,10
SAMN46910479,GCA_048217755.1,blaOXA-244,Contig,Human,Slovenia,Europe,2024,69
SAMN46910248,GCA_048219415.1,blaOXA-244,Contig,Human,Slovenia,Europe,2024,10
SAMN46910661,GCA_048227035.1,blaOXA-244,Contig,Human,Slovenia,Europe,2024,442
SAMN46910249,GCA_048229255.1,blaOXA-244,Contig,Human,Slovenia,Europe,2024,10
SAMN46910673,GCA_048230095.1,blaOXA-244,Contig,Human,Slovenia,Europe,2024,131
SAMN46910676,GCA_048230195.1,blaOXA-244,Contig,Human,Slovenia,Europe,2024,58
SAMN46910680,GCA_048230395.1,blaOXA-244,Contig,Human,Slovenia,Europe,2024,131
SAMN46910689,GCA_048230795.1,blaOXA-244,Contig,Human,Slovenia,Europe,2024,38
SAMN46910726,GCA_048235155.1,blaOXA-244,Contig,Human,Slovenia,Europe,2024,131
SAMN46910746,GCA_048235855.1,blaOXA-244,Contig,Human,Slovenia,Europe,2024,69
SAMN46910768,GCA_048236575.1,blaOXA-244,Contig,Human,Slovenia,Europe,2024,131
SAMN46910217,GCA_048237815.1,blaOXA-244,Contig,Human,Slovenia,Europe,2024,131
SAMN46910546,GCA_048243435.1,blaOXA-244,Contig,Human,Slovenia,Europe,2024,69
SAMN46910612,GCA_048243575.1,blaOXA-244,Contig,Human,Slovenia,Europe,2024,10
SAMN46910622,GCA_048244105.1,blaOXA-244,Contig,Human,Slovenia,Europe,2024,2346
SAMN46910626,GCA_048244375.1,blaOXA-244,Contig,Human,Slovenia,Europe,2024,131
SAMN46910634,GCA_048244825.1,blaOXA-244,Contig,Human,Slovenia,Europe,2024,38
SAMN46910636,GCA_048244955.1,blaOXA-244,Contig,Human,Slovenia,Europe,2024,131
SAMN46910701,GCA_048245455.1,blaOXA-244,Contig,Human,Slovenia,Europe,2024,209
SAMN46910707,GCA_048245615.1,blaOXA-244,Contig,Human,Slovenia,Europe,2024,38
SAMN46910092,GCA_048245835.1,blaOXA-244,Contig,Human,Slovenia,Europe,2024,10
SAMN46910723,GCA_048246435.1,blaOXA-244,Contig,Human,Slovenia,Europe,2024,58
SAMN46910785,GCA_048246675.1,blaOXA-244,Contig,Human,Slovenia,Europe,2024,10
SAMN46910100,GCA_048246835.1,blaOXA-244,Contig,Human,Slovenia,Europe,2024,38
SAMN46910101,GCA_048247275.1,blaOXA-244,Contig,Human,Slovenia,Europe,2024,10
SAMN46910358,GCA_048249235.1,blaOXA-244,Contig,Human,Slovenia,Europe,2024,442
SAMN46910247,GCA_048408025.1,blaOXA-244,Contig,Human,Slovenia,Europe,2024,131
SAMN46910553,GCA_048408185.1,blaOXA-244,Contig,Human,Slovenia,Europe,2024,69
SAMEA116350372,GCA_964330775.1,blaOXA-244,Contig,Human,Slovenia,Europe,2023,131
SAMN46910253,GCA_048229235.1,blaOXA-48,Contig,Human,Slovenia,Europe,2024,224
SAMN46910123,GCA_048213995.1,blaOXA-48,Contig,Human,Slovenia,Europe,2024,636
SAMN46910132,GCA_048214215.1,blaOXA-48,Contig,Human,Slovenia,Europe,2024,409
SAMN46910136,GCA_048214455.1,blaOXA-48,Contig,Human,Slovenia,Europe,2024,Unknown
SAMN46910146,GCA_048214865.1,blaOXA-48,Contig,Human,Slovenia,Europe,2024,91
SAMN46910286,GCA_048216305.1,blaOXA-48,Contig,Human,Slovenia,Europe,2024,38
SAMN46910338,GCA_048216955.1,blaOXA-48,Contig,Human,Slovenia,Europe,2024,38
SAMN46910346,GCA_048217205.1,blaOXA-48,Contig,Human,Slovenia,Europe,2024,69
SAMN46910472,GCA_048217435.1,blaOXA-48,Contig,Human,Slovenia,Europe,2024,1973
SAMN46910468,GCA_048217455.1,blaOXA-48,Contig,Human,Slovenia,Europe,2024,399
SAMN46910477,GCA_048217675.1,blaOXA-48,Contig,Human,Slovenia,Europe,2024,409
SAMN46910369,GCA_048219365.1,blaOXA-48,Contig,Human,Slovenia,Europe,2024,278
SAMN46910544,GCA_048220035.1,blaOXA-48,Contig,Human,Slovenia,Europe,2024,2792
SAMN46910669,GCA_048229835.1,blaOXA-48,Contig,Human,Slovenia,Europe,2024,349
SAMN46910675,GCA_048230235.1,blaOXA-48,Contig,Human,Slovenia,Europe,2024,1670
SAMN46910417,GCA_048233155.1,blaOXA-48,Contig,Human,Slovenia,Europe,2024,541
SAMN46910554,GCA_048233815.1,blaOXA-48,Contig,Human,Slovenia,Europe,2024,38
SAMN46910436,GCA_048233835.1,blaOXA-48,Contig,Human,Slovenia,Europe,2024,746
SAMN46910572,GCA_048234575.1,blaOXA-48,Contig,Human,Slovenia,Europe,2024,38
SAMN46910581,GCA_048234955.1,blaOXA-48,Contig,Human,Slovenia,Europe,2024,48
SAMN46910096,GCA_048236015.1,blaOXA-48,Contig,Human,Slovenia,Europe,2024,127
SAMN46910777,GCA_048236755.1,blaOXA-48,Contig,Human,Slovenia,Europe,2024,295
SAMN46910119,GCA_048237315.1,blaOXA-48,Contig,Human,Slovenia,Europe,2024,95
SAMN46910212,GCA_048237615.1,blaOXA-48,Contig,Human,Slovenia,Europe,2024,219
SAMN46910298,GCA_048238755.1,blaOXA-48,Contig,Human,Slovenia,Europe,2024,973
SAMN46910406,GCA_048240485.1,blaOXA-48,Contig,Human,Slovenia,Europe,2024,106
SAMN46910449,GCA_048241125.1,blaOXA-48,Contig,Human,Slovenia,Europe,2024,101
SAMN46910462,GCA_048241715.1,blaOXA-48,Contig,Human,Slovenia,Europe,2024,1101
SAMN46910505,GCA_048242045.1,blaOXA-48,Contig,Human,Slovenia,Europe,2024,1081
SAMN46910539,GCA_048243335.1,blaOXA-48,Contig,Human,Slovenia,Europe,2024,602
SAMN46910551,GCA_048243635.1,blaOXA-48,Contig,Human,Slovenia,Europe,2024,1695
SAMN46910627,GCA_048244665.1,blaOXA-48,Contig,Human,Slovenia,Europe,2024,38
SAMN46910702,GCA_048245315.1,blaOXA-48,Contig,Human,Slovenia,Europe,2024,58
SAMN46910784,GCA_048246415.1,blaOXA-48,Contig,Human,Slovenia,Europe,2024,3764
SAMN46910787,GCA_048246555.1,blaOXA-48,Contig,Human,Slovenia,Europe,2024,206
SAMN46910790,GCA_048246655.1,blaOXA-48,Contig,Human,Slovenia,Europe,2024,155
SAMN46910792,GCA_048246775.1,blaOXA-48,Contig,Human,Slovenia,Europe,2024,1431
SAMN46910795,GCA_048246845.1,blaOXA-48,Contig,Human,Slovenia,Europe,2024,1193
SAMN46910796,GCA_048246875.1,blaOXA-48,Contig,Human,Slovenia,Europe,2024,58
SAMN46910195,GCA_048248445.1,blaOXA-48,Contig,Human,Slovenia,Europe,2024,636
SAMN46910199,GCA_048248615.1,blaOXA-48,Contig,Human,Slovenia,Europe,2024,86
SAMN46910422,GCA_048407975.1,blaOXA-48,Contig,Human,Slovenia,Europe,2024,744
SAMEA116350371,GCA_964330465.1,blaOXA-48,Contig,Human,Slovenia,Europe,2023,131
SAMEA114783705,GCA_043331235.1,blaOXA-162,Contig,Human,Spain,Europe,2019,5968
SAMEA114783706,GCA_043331335.1,blaOXA-162,Contig,Human,Spain,Europe,2019,5968
SAMEA12940746,GCA_024490475.1,blaOXA-163,Contig,Human,Spain,Europe,2019,963
SAMN45061620,GCA_045569415.1,blaOXA-181,Contig,Human,Spain,Europe,2022,410
SAMN45061608,GCA_045569455.1,blaOXA-244,Contig,Human,Spain,Europe,2023,44
SAMN45061613,GCA_045569475.1,blaOXA-244,Contig,Human,Spain,Europe,2024,167
SAMN45061607,GCA_045569495.1,blaOXA-244,Contig,Human,Spain,Europe,2023,13730
SAMN45061625,GCA_045570275.1,blaOXA-244,Contig,Human,Spain,Europe,2023,167
SAMEA115765725,GCA_043306715.1,blaOXA-48,Contig,Human,Spain,Europe,2016,131
SAMEA114783699,GCA_043331115.1,blaOXA-48,Contig,Human,Spain,Europe,2019,88
SAMEA114783680,GCA_043331175.1,blaOXA-48,Contig,Human,Spain,Europe,2018,131
SAMEA114783673,GCA_043332105.1,blaOXA-48,Contig,Human,Spain,Europe,2017,410
SAMEA114783672,GCA_043332135.1,blaOXA-48,Contig,Human,Spain,Europe,2017,216
SAMEA114783651,GCA_043332445.1,blaOXA-48,Contig,Human,Spain,Europe,2016,131
SAMEA114783647,GCA_043332555.1,blaOXA-48,Contig,Human,Spain,Europe,2016,88
SAMEA114783624,GCA_043333355.1,blaOXA-48,Contig,Human,Spain,Europe,2015,88
SAMN42382070,GCA_044006375.1,blaOXA-48,Contig,Human,Spain,Europe,2022,10
SAMN42382186,GCA_044007275.1,blaOXA-48,Contig,Human,Spain,Europe,2023,5705
SAMN42382042,GCA_044010515.1,blaOXA-48,Contig,Human,Spain,Europe,2022,88
SAMN42382043,GCA_044010775.1,blaOXA-48,Contig,Human,Spain,Europe,2022,88
SAMN42382229,GCA_044011335.1,blaOXA-48,Contig,Human,Spain,Europe,2023,3640
SAMEA114783621,GCA_044250815.1,blaOXA-48,Contig,Human,Spain,Europe,2015,88
SAMEA114783688,GCA_044263505.1,blaOXA-48,Contig,Human,Spain,Europe,2019,88
SAMN14640123,GCA_030007975.1,blaOXA-48,Complete Genome,Human,Spain,Europe,2014,137
SAMN32542104,GCA_034460205.2,blaOXA-48,Contig,Human,Spain,Europe,2022,131
SAMN32542095,GCA_034460225.2,blaOXA-48,Contig,Human,Spain,Europe,2022,409
SAMN32542099,GCA_034465105.2,blaOXA-48,Contig,Human,Spain,Europe,2022,665
SAMN39826502,GCA_040763055.1,blaOXA-48,Complete Genome,Unknown,Spain,Europe,Unknown,10
SAMN32542096,GCA_040763135.1,blaOXA-48,Complete Genome,Human,Spain,Europe,2018,69
SAMN35791125,GCA_041352905.1,blaOXA-48,Contig,Human,Spain,Europe,Unknown,12
SAMEA114783700,GCA_043331055.1,blaOXA-48,Contig,Human,Spain,Europe,2019,372
SAMEA114783704,GCA_043331075.1,blaOXA-48,Contig,Human,Spain,Europe,2020,117
SAMEA114783697,GCA_043331135.1,blaOXA-48,Contig,Human,Spain,Europe,2018,40
SAMEA114783702,GCA_043331295.1,blaOXA-48,Contig,Human,Spain,Europe,2019,1955
SAMEA114783695,GCA_043331395.1,blaOXA-48,Contig,Human,Spain,Europe,2019,1011
SAMEA114783686,GCA_043331475.1,blaOXA-48,Contig,Human,Spain,Europe,2018,410
SAMEA114783690,GCA_043331535.1,blaOXA-48,Contig,Human,Spain,Europe,2019,224
SAMEA114783687,GCA_043331915.1,blaOXA-48,Contig,Human,Spain,Europe,2018,101
SAMEA114783685,GCA_043331935.1,blaOXA-48,Contig,Human,Spain,Europe,2018,38
SAMEA114783678,GCA_043331995.1,blaOXA-48,Contig,Human,Spain,Europe,2018,156
SAMEA114783677,GCA_043332035.1,blaOXA-48,Contig,Human,Spain,Europe,2018,131
SAMEA114783675,GCA_043332055.1,blaOXA-48,Contig,Human,Spain,Europe,2018,617
SAMEA114783674,GCA_043332095.1,blaOXA-48,Contig,Human,Spain,Europe,2017,131
SAMEA114783661,GCA_043332315.1,blaOXA-48,Contig,Human,Spain,Europe,2017,226
SAMEA114783658,GCA_043332335.1,blaOXA-48,Contig,Human,Spain,Europe,2016,127
SAMEA114783657,GCA_043332355.1,blaOXA-48,Contig,Human,Spain,Europe,2016,354
SAMEA114783655,GCA_043332375.1,blaOXA-48,Contig,Human,Spain,Europe,2016,648
SAMEA114783649,GCA_043332475.1,blaOXA-48,Contig,Human,Spain,Europe,2016,1485
